User_ID,Calories,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Activity_Type
17182006,208.0,male,67,169.0,77.0,26.0,108.0,40.7,Running
17182951,85.0,male,62,193.0,97.0,14.0,94.0,40.3,Running
17184236,190.0,female,60,164.0,66.0,27.0,110.0,40.8,Running
17185493,105.0,male,29,180.0,82.0,19.0,103.0,40.5,Running
17186627,78.0,female,30,160.0,60.0,15.0,97.0,40.7,Running
17188091,14.0,female,42,157.0,56.0,3.0,88.0,38.7,Walking
17188766,150.0,female,40,177.0,74.0,29.0,97.0,41.0,Running
17189450,26.0,male,51,166.0,64.0,8.0,83.0,39.3,Walking
17190515,53.0,female,32,181.0,78.0,12.0,92.0,39.9,Running
17190873,46.0,female,23,167.0,63.0,11.0,89.0,40.0,Walking
17191263,40.0,female,35,160.0,63.0,9.0,90.0,39.6,Running
17191800,24.0,male,20,172.0,72.0,9.0,88.0,39.8,Walking
17192236,72.0,male,41,188.0,90.0,16.0,91.0,40.4,Running
17192935,14.0,female,28,162.0,66.0,4.0,83.0,38.9,Walking
17193442,145.0,male,62,180.0,82.0,20.0,104.0,40.6,Running
17193615,62.0,male,68,185.0,90.0,12.0,87.0,,Walking
17193639,77.0,male,49,176.0,77.0,14.0,97.0,39.9,Running
17195081,153.0,male,21,183.0,83.0,28.0,105.0,40.8,Running
17195699,125.0,female,71,151.0,56.0,18.0,106.0,40.4,Running
17196989,51.0,female,78,170.0,67.0,9.0,94.0,40.0,Running
17196991,37.0,female,44,180.0,77.0,8.0,91.0,39.0,Running
17197650,128.0,male,27,187.0,82.0,25.0,101.0,40.8,Running
17197733,199.0,female,24,169.0,65.0,30.0,112.0,41.3,Running
17198156,16.0,female,45,161.0,60.0,4.0,84.0,38.7,Walking
17198606,46.0,male,21,182.0,84.0,10.0,99.0,39.7,Running
17199327,123.0,female,51,168.0,63.0,20.0,103.0,40.7,Running
17199587,170.0,female,64,153.0,53.0,24.0,108.0,40.4,Running
17199919,20.0,female,32,149.0,51.0,5.0,85.0,39.1,Walking
17201432,116.0,male,22,183.0,83.0,19.0,109.0,40.3,Running
17203865,25.0,male,24,176.0,81.0,7.0,92.0,39.7,Running
17203920,129.0,male,39,189.0,89.0,22.0,101.0,40.3,Running
17204048,35.0,female,39,163.0,58.0,8.0,87.0,39.2,Walking
17204407,227.0,male,63,184.0,84.0,27.0,111.0,40.6,Running
17205493,35.0,male,35,174.0,78.0,7.0,98.0,39.4,Running
17206141,101.0,female,73,176.0,78.0,17.0,99.0,40.4,Running
17206282,32.0,male,51,182.0,88.0,8.0,85.0,39.6,Walking
17206741,75.0,female,22,186.0,77.0,16.0,96.0,40.2,Running
17207496,184.0,female,41,162.0,60.0,30.0,104.0,41.3,Running
17208086,67.0,female,41,159.0,60.0,13.0,95.0,40.1,Running
17208089,119.0,female,20,,55.0,20.0,105.0,40.5,Running
17208373,165.0,male,42,196.0,98.0,26.0,102.0,40.9,Running
17209778,77.0,female,46,154.0,55.0,16.0,90.0,40.5,Running
17210344,5.0,male,66,188.0,93.0,1.0,85.0,37.7,Walking
17210395,34.0,female,50,159.0,60.0,7.0,91.0,,Running
17210588,202.0,male,76,170.0,77.0,22.0,113.0,40.5,Running
17211149,133.0,female,57,167.0,68.0,18.0,114.0,40.4,Running
17211445,37.0,female,24,152.0,52.0,10.0,,40.1,High_Intensity
17211607,51.0,male,36,184.0,93.0,11.0,93.0,39.8,Running
17211799,81.0,male,41,194.0,96.0,16.0,94.0,40.3,Running
17211894,193.0,male,29,177.0,82.0,30.0,109.0,40.5,Running
17212233,217.0,male,34,177.0,78.0,29.0,,40.7,High_Intensity
17212577,23.0,female,27,165.0,65.0,6.0,85.0,39.2,Walking
17213390,130.0,female,79,174.0,74.0,21.0,100.0,40.9,Running
17214720,29.0,male,70,186.0,90.0,6.0,84.0,39.3,Walking
17214810,25.0,female,27,158.0,61.0,7.0,82.0,,Walking
17216109,51.0,male,42,188.0,95.0,10.0,94.0,39.8,Running
17216441,33.0,male,30,185.0,87.0,10.0,87.0,39.7,Walking
17216755,3.0,male,26,179.0,84.0,1.0,84.0,37.7,Walking
17217533,35.0,female,46,164.0,60.0,8.0,87.0,39.5,Walking
17218347,113.0,female,26,165.0,62.0,20.0,102.0,40.4,Running
17219361,3.0,female,31,175.0,66.0,1.0,79.0,37.4,Walking
17219796,41.0,female,29,165.0,64.0,8.0,97.0,39.9,Running
17219988,239.0,male,43,171.0,79.0,30.0,115.0,40.8,Running
17220443,94.0,female,29,140.0,,16.0,101.0,40.0,Running
17220466,120.0,male,76,189.0,99.0,18.0,93.0,40.0,Running
17223195,65.0,male,49,187.0,88.0,13.0,92.0,40.2,Running
17223277,53.0,male,58,176.0,77.0,11.0,90.0,40.0,Running
17227464,10.0,female,26,185.0,79.0,4.0,76.0,38.8,Walking
17227640,85.0,male,43,193.0,92.0,13.0,104.0,40.0,Running
17228615,160.0,male,38,186.0,88.0,27.0,102.0,40.9,Running
17228995,14.0,male,43,186.0,84.0,4.0,85.0,39.0,Walking
17229135,55.0,female,46,173.0,75.0,11.0,94.0,40.0,Running
17229972,49.0,male,61,171.0,72.0,11.0,87.0,40.2,Walking
17230828,39.0,male,24,194.0,87.0,12.0,89.0,40.2,Walking
17230875,22.0,male,23,194.0,97.0,9.0,82.0,39.4,Walking
17231013,54.0,male,39,181.0,80.0,12.0,93.0,39.7,Running
17231597,24.0,male,29,176.0,75.0,10.0,83.0,39.7,Walking
17232883,101.0,male,35,186.0,88.0,20.0,97.0,40.4,Running
17235113,138.0,female,49,165.0,68.0,22.0,105.0,40.4,Running
17235610,61.0,male,53,194.0,94.0,11.0,94.0,40.0,Running
17236244,56.0,female,61,156.0,59.0,9.0,101.0,39.7,Running
17236318,84.0,male,21,180.0,81.0,20.0,97.0,40.4,Running
17236893,45.0,male,35,169.0,76.0,12.0,90.0,40.0,Running
17237660,158.0,male,38,174.0,74.0,28.0,102.0,40.9,Running
17238178,33.0,male,32,190.0,85.0,8.0,92.0,39.3,Running
17238286,159.0,female,22,168.0,61.0,27.0,105.0,40.6,Running
17238907,52.0,male,40,202.0,103.0,10.0,94.0,40.2,Running
17238942,179.0,female,22,165.0,57.0,29.0,107.0,40.5,Running
17239311,109.0,female,29,158.0,51.0,21.0,96.0,40.5,Running
17239485,186.0,female,37,175.0,65.0,29.0,108.0,40.9,Running
17240909,159.0,female,45,156.0,56.0,25.0,105.0,40.7,Running
17242181,87.0,female,24,179.0,68.0,16.0,101.0,40.1,Running
17242233,51.0,male,76,187.0,94.0,7.0,98.0,39.1,Running
17242833,37.0,male,20,184.0,86.0,11.0,91.0,39.8,Running
17242914,203.0,female,43,174.0,71.0,27.0,118.0,40.6,Running
17243449,30.0,female,37,149.0,51.0,6.0,93.0,39.3,Running
17244118,34.0,female,26,169.0,68.0,9.0,85.0,39.5,Walking
17244789,202.0,male,22,193.0,85.0,28.0,116.0,41.0,Running
17247244,139.0,female,46,167.0,70.0,22.0,106.0,40.5,Running
17251684,44.0,male,23,179.0,74.0,15.0,89.0,40.0,Walking
17252426,34.0,male,48,193.0,93.0,8.0,87.0,39.5,Walking
17253275,101.0,female,25,162.0,62.0,19.0,99.0,40.6,Running
17253699,148.0,male,41,194.0,96.0,22.0,105.0,40.6,Running
17254889,104.0,female,28,171.0,68.0,17.0,107.0,40.1,Running
17256283,105.0,female,26,184.0,82.0,20.0,101.0,40.4,Running
17257633,53.0,female,43,171.0,69.0,12.0,89.0,39.8,Walking
17258144,42.0,female,57,161.0,65.0,9.0,88.0,39.6,Walking
17259628,40.0,female,35,156.0,55.0,8.0,94.0,39.4,Running
17260696,123.0,male,21,176.0,75.0,22.0,107.0,40.8,Running
17261510,10.0,female,37,161.0,57.0,3.0,78.0,38.7,Walking
17263080,209.0,male,35,196.0,96.0,28.0,112.0,41.0,Running
17263400,112.0,male,46,195.0,93.0,17.0,103.0,40.4,Running
17264601,29.0,female,75,159.0,57.0,6.0,86.0,39.6,Walking
17267702,96.0,female,29,164.0,60.0,19.0,96.0,40.5,Running
17267779,204.0,female,54,157.0,61.0,30.0,108.0,40.5,Running
17268267,76.0,male,43,178.0,78.0,16.0,94.0,40.1,Running
17268858,236.0,male,79,179.0,91.0,27.0,107.0,40.4,Running
17269324,152.0,male,79,169.0,76.0,23.0,95.0,40.6,Running
17269604,22.0,female,40,172.0,69.0,5.0,89.0,39.0,Walking
17270042,178.0,male,67,184.0,85.0,23.0,105.0,40.6,Running
17271188,75.0,female,43,159.0,58.0,16.0,90.0,40.1,Running
17271452,105.0,male,43,198.0,101.0,17.0,100.0,40.5,Running
17271525,166.0,female,41,172.0,61.0,28.0,102.0,40.9,Running
17271551,66.0,male,24,189.0,82.0,15.0,97.0,40.0,Running
17272227,134.0,male,28,191.0,89.0,22.0,106.0,40.3,Running
17272346,22.0,male,36,183.0,88.0,6.0,88.0,38.8,Walking
17272538,4.0,female,68,158.0,60.0,1.0,84.0,37.5,Walking
17276463,125.0,female,70,163.0,62.0,23.0,93.0,40.2,Running
17276511,42.0,male,20,177.0,77.0,10.0,98.0,39.8,Running
17276986,65.0,male,51,195.0,89.0,12.0,94.0,39.8,Running
17277065,15.0,male,38,185.0,91.0,5.0,82.0,39.2,Walking
17278209,78.0,male,35,186.0,90.0,14.0,100.0,40.0,Running
17278224,65.0,female,44,167.0,67.0,13.0,94.0,39.9,Running
17278684,57.0,male,46,187.0,89.0,14.0,87.0,40.2,Walking
17280545,110.0,female,20,175.0,69.0,22.0,98.0,40.5,Running
17280556,134.0,female,38,168.0,61.0,22.0,104.0,40.7,Running
17280595,23.0,male,56,196.0,94.0,5.0,86.0,39.0,Walking
17281627,100.0,female,41,159.0,57.0,17.0,101.0,40.3,Running
17282153,174.0,female,52,172.0,70.0,25.0,111.0,40.8,Running
17282192,60.0,female,25,154.0,53.0,12.0,95.0,40.1,Running
17282579,48.0,female,54,174.0,68.0,9.0,95.0,39.4,Running
17282980,172.0,male,56,169.0,79.0,26.0,102.0,40.4,Running
17283009,148.0,male,26,191.0,93.0,25.0,105.0,40.9,Running
17283720,19.0,male,57,181.0,84.0,4.0,88.0,38.9,Walking
17284503,140.0,female,46,168.0,67.0,26.0,97.0,40.9,Running
17285338,200.0,female,23,172.0,64.0,28.0,117.0,40.8,Running
17285679,89.0,male,38,197.0,104.0,16.0,97.0,40.1,Running
17285731,180.0,male,45,179.0,82.0,26.0,107.0,40.6,Running
17286230,113.0,female,47,172.0,69.0,21.0,97.0,40.6,Running
17289141,102.0,female,31,156.0,61.0,20.0,96.0,40.4,Running
17290797,179.0,male,50,172.0,83.0,26.0,105.0,40.7,Running
17292135,8.0,female,26,148.0,52.0,2.0,86.0,38.0,Walking
17293850,168.0,female,34,157.0,61.0,27.0,106.0,41.1,Running
17293855,123.0,female,23,169.0,65.0,24.0,98.0,40.6,Running
17294108,70.0,female,76,172.0,68.0,12.0,96.0,40.2,Running
17295669,130.0,female,22,153.0,55.0,21.0,107.0,41.1,Running
17296410,68.0,female,23,167.0,67.0,14.0,96.0,39.9,Running
17298425,128.0,female,20,142.0,45.0,25.0,96.0,40.6,Running
17298482,67.0,male,45,182.0,87.0,15.0,90.0,40.0,Running
17298747,180.0,female,56,168.0,71.0,27.0,108.0,41.0,Running
17298917,7.0,female,55,174.0,68.0,2.0,76.0,38.0,Walking
17300396,101.0,female,40,167.0,63.0,19.0,97.0,40.5,Running
17300463,178.0,female,28,176.0,72.0,27.0,112.0,40.7,Running
17300642,52.0,female,51,158.0,61.0,11.0,89.0,40.4,Walking
17301298,139.0,male,23,180.0,73.0,26.0,,41.1,High_Intensity
17302065,149.0,male,36,178.0,82.0,26.0,102.0,40.7,Running
17302103,9.0,male,45,186.0,92.0,4.0,75.0,39.0,Walking
17303191,103.0,female,78,169.0,68.0,18.0,95.0,40.2,Running
17303607,92.0,female,21,158.0,59.0,19.0,95.0,40.6,Running
17303624,183.0,male,42,175.0,72.0,28.0,107.0,41.1,Running
17304571,42.0,male,30,193.0,101.0,10.0,91.0,39.8,Running
17305573,43.0,female,20,166.0,66.0,9.0,96.0,39.5,Running
17305942,205.0,male,78,195.0,97.0,25.0,103.0,40.5,Running
17306405,106.0,male,26,175.0,79.0,20.0,103.0,40.4,Running
17307095,137.0,female,61,180.0,77.0,24.0,99.0,40.3,Running
17307209,136.0,female,22,177.0,70.0,22.0,109.0,40.6,Running
17308074,28.0,female,31,153.0,52.0,6.0,91.0,39.2,Running
17308957,186.0,female,56,161.0,60.0,29.0,104.0,40.8,Running
17309355,145.0,female,44,184.0,86.0,24.0,106.0,40.6,Running
17309570,91.0,male,47,178.0,77.0,19.0,93.0,40.4,Running
17309611,202.0,female,77,169.0,67.0,28.0,109.0,40.7,Running
17312164,78.0,male,78,193.0,96.0,15.0,83.0,40.5,Walking
17312213,146.0,female,71,172.0,69.0,21.0,108.0,40.3,Running
17312605,7.0,male,25,183.0,85.0,3.0,83.0,38.5,Walking
17313598,261.0,male,45,196.0,102.0,29.0,118.0,41.0,Running
17313650,140.0,male,38,195.0,100.0,21.0,105.0,40.7,Running
17313878,114.0,male,34,173.0,73.0,18.0,108.0,40.4,Running
17313954,82.0,male,51,182.0,85.0,16.0,93.0,40.5,Running
17316287,57.0,female,73,159.0,59.0,10.0,94.0,39.9,Running
17316651,61.0,male,54,184.0,84.0,13.0,89.0,40.2,Walking
17317003,72.0,female,22,173.0,70.0,15.0,96.0,40.2,Running
17317407,4.0,female,31,150.0,51.0,1.0,86.0,37.9,Walking
17317901,15.0,male,59,202.0,100.0,3.0,87.0,38.5,Walking
17318131,158.0,female,35,172.0,64.0,25.0,107.0,40.4,Running
17320248,16.0,female,70,148.0,57.0,3.0,91.0,38.9,Running
17321754,234.0,male,54,181.0,82.0,30.0,110.0,40.7,Running
17321856,43.0,male,25,196.0,99.0,9.0,97.0,39.3,Running
17321883,131.0,male,20,176.0,79.0,26.0,103.0,40.8,Running
17321957,101.0,male,38,182.0,81.0,19.0,99.0,40.1,Running
17322258,185.0,male,20,170.0,72.0,29.0,113.0,40.9,Running
17322568,58.0,female,35,178.0,72.0,13.0,91.0,40.1,Running
17322643,84.0,female,28,168.0,70.0,17.0,96.0,40.4,Running
17323433,7.0,male,30,173.0,79.0,3.0,81.0,38.6,Walking
17323526,112.0,male,46,189.0,90.0,18.0,101.0,40.5,Running
17325373,10.0,female,36,160.0,63.0,3.0,78.0,38.3,Walking
17326367,7.0,female,40,165.0,64.0,2.0,79.0,38.3,Walking
17326579,61.0,female,35,174.0,71.0,15.0,87.0,40.4,Walking
17326999,68.0,male,44,175.0,73.0,14.0,95.0,40.4,Running
17327058,106.0,male,58,203.0,101.0,15.0,101.0,40.1,Running
17328052,202.0,female,55,157.0,54.0,28.0,111.0,40.7,Running
17328365,88.0,male,32,204.0,108.0,17.0,96.0,40.1,Running
17329083,62.0,male,43,183.0,88.0,12.0,95.0,40.0,Running
17330495,133.0,female,49,158.0,58.0,23.0,99.0,40.8,Running
17330663,23.0,female,36,152.0,53.0,6.0,83.0,39.2,Walking
17331187,18.0,female,60,165.0,60.0,4.0,86.0,38.6,Walking
17331776,79.0,female,55,155.0,56.0,15.0,93.0,40.0,Running
17331963,42.0,female,23,158.0,54.0,9.0,92.0,39.4,Running
17332364,48.0,male,62,207.0,105.0,9.0,88.0,39.7,Walking
17332980,76.0,female,26,158.0,60.0,17.0,91.0,40.4,Running
17333762,126.0,male,25,166.0,68.0,23.0,106.0,40.5,Running
17334716,144.0,female,24,163.0,58.0,25.0,103.0,40.9,Running
17334868,55.0,male,39,191.0,90.0,14.0,88.0,40.2,Walking
17334990,31.0,female,21,162.0,55.0,8.0,85.0,39.5,Walking
17336010,186.0,female,28,158.0,60.0,27.0,113.0,40.8,Running
17337270,19.0,female,24,171.0,71.0,5.0,87.0,39.2,Walking
17338250,6.0,female,24,170.0,64.0,2.0,79.0,38.1,Walking
17338539,146.0,female,78,175.0,73.0,21.0,107.0,40.6,Running
17340116,87.0,female,29,168.0,68.0,18.0,95.0,40.2,Running
17340453,36.0,male,74,190.0,94.0,7.0,84.0,39.2,Walking
17341291,14.0,male,33,194.0,101.0,7.0,76.0,39.8,Walking
17341420,7.0,female,68,151.0,58.0,2.0,75.0,38.0,Walking
17342115,85.0,female,66,166.0,65.0,14.0,100.0,40.5,Running
17343923,36.0,female,24,148.0,48.0,8.0,90.0,39.2,Running
17344307,168.0,female,35,155.0,60.0,26.0,108.0,40.8,Running
17344755,131.0,male,64,184.0,92.0,18.0,102.0,40.4,Running
17345039,125.0,female,45,160.0,64.0,21.0,102.0,40.7,Running
17345083,173.0,female,26,176.0,69.0,28.0,108.0,40.8,Running
17345149,28.0,female,70,174.0,76.0,6.0,88.0,38.7,Walking
17345209,15.0,male,52,180.0,84.0,4.0,84.0,38.9,Walking
17345453,85.0,male,32,176.0,80.0,16.0,101.0,40.3,Running
17346227,15.0,male,51,190.0,96.0,5.0,77.0,39.0,Walking
17347005,65.0,male,34,178.0,77.0,14.0,96.0,40.5,Running
17347198,131.0,male,58,179.0,78.0,21.0,,40.7,High_Intensity
17347773,38.0,male,39,174.0,76.0,12.0,85.0,40.0,Walking
17348994,24.0,male,27,185.0,87.0,7.0,89.0,39.6,Walking
17349860,132.0,male,74,186.0,88.0,20.0,95.0,40.4,Running
17349961,137.0,female,33,182.0,75.0,25.0,101.0,40.5,Running
17350386,70.0,male,54,169.0,78.0,14.0,92.0,40.1,Running
17351708,179.0,male,60,177.0,81.0,25.0,104.0,40.6,Running
17351775,13.0,male,31,,93.0,3.0,93.0,38.8,Running
17352220,52.0,female,56,174.0,76.0,11.0,90.0,39.7,Running
17352263,128.0,female,22,149.0,52.0,22.0,103.0,41.0,Running
17352375,60.0,male,76,183.0,85.0,11.0,87.0,40.0,Walking
17352439,173.0,female,32,168.0,62.0,28.0,106.0,40.8,Running
17352471,47.0,female,35,155.0,55.0,11.0,87.0,39.7,Walking
17352972,20.0,male,22,222.0,128.0,6.0,84.0,39.3,Walking
17353917,147.0,male,21,177.0,82.0,25.0,108.0,40.9,Running
17355831,14.0,female,74,162.0,63.0,3.0,84.0,39.2,Walking
17356135,123.0,female,28,178.0,77.0,22.0,103.0,40.6,Running
17357066,156.0,female,43,154.0,50.0,26.0,101.0,41.0,Running
17358233,48.0,female,67,155.0,58.0,9.0,92.0,39.4,Running
17360501,7.0,male,26,181.0,81.0,4.0,79.0,39.1,Walking
17360887,56.0,female,61,151.0,55.0,11.0,90.0,39.3,Running
17360894,205.0,female,52,153.0,55.0,30.0,108.0,40.7,Running
17361505,30.0,female,63,161.0,61.0,6.0,90.0,39.4,Running
17362737,53.0,male,57,164.0,65.0,10.0,95.0,40.2,Running
17363915,17.0,female,21,164.0,62.0,5.0,81.0,39.4,Walking
17364084,11.0,female,20,162.0,58.0,4.0,76.0,39.2,Walking
17364690,120.0,female,40,178.0,74.0,21.0,102.0,40.7,Running
17364987,78.0,male,44,181.0,78.0,13.0,102.0,40.1,Running
17365399,54.0,male,20,182.0,84.0,12.0,99.0,39.9,Running
17366606,74.0,female,33,151.0,44.0,16.0,89.0,40.0,Walking
17367030,53.0,male,28,180.0,80.0,12.0,96.0,40.4,Running
17367800,60.0,male,36,180.0,86.0,13.0,94.0,39.9,Running
17371262,42.0,male,38,195.0,97.0,10.0,89.0,39.8,Walking
17371350,84.0,male,63,184.0,92.0,14.0,94.0,40.2,Running
17372184,8.0,male,27,179.0,73.0,3.0,85.0,38.8,Walking
17373512,36.0,male,23,192.0,91.0,14.0,84.0,40.2,Walking
17373549,83.0,female,51,154.0,56.0,15.0,96.0,40.6,Running
17374074,103.0,male,47,165.0,72.0,20.0,96.0,40.3,Running
17374859,81.0,male,28,163.0,71.0,20.0,95.0,40.6,Running
17375290,107.0,female,24,163.0,61.0,22.0,95.0,40.2,Running
17376998,14.0,female,65,137.0,41.0,3.0,83.0,38.7,Walking
17377957,26.0,male,25,179.0,78.0,6.0,97.0,39.3,Running
17379015,70.0,female,24,157.0,50.0,14.0,95.0,40.3,Running
17379089,157.0,female,27,153.0,53.0,24.0,109.0,41.0,Running
17379326,193.0,female,55,160.0,64.0,30.0,105.0,40.8,Running
17380204,23.0,female,27,180.0,72.0,6.0,87.0,39.2,Walking
17382240,158.0,female,23,172.0,65.0,26.0,107.0,40.7,Running
17382283,38.0,male,23,194.0,92.0,9.0,95.0,39.6,Running
17383297,169.0,female,43,162.0,60.0,30.0,99.0,40.8,Running
17385337,27.0,male,42,177.0,81.0,8.0,85.0,39.6,Walking
17385529,5.0,male,60,207.0,114.0,1.0,87.0,37.7,Walking
17385577,30.0,male,45,177.0,85.0,7.0,89.0,39.5,Walking
17385854,81.0,male,33,187.0,80.0,21.0,91.0,40.6,Running
17386233,163.0,male,35,185.0,86.0,24.0,109.0,40.5,Running
17386243,28.0,male,67,155.0,64.0,6.0,88.0,38.9,Walking
17388068,138.0,male,26,188.0,89.0,22.0,108.0,40.6,Running
17388343,4.0,male,28,179.0,83.0,2.0,79.0,38.1,Walking
17389106,12.0,male,41,172.0,78.0,4.0,83.0,39.1,Walking
17390021,27.0,male,26,187.0,91.0,7.0,92.0,39.5,Running
17390229,93.0,male,31,189.0,84.0,19.0,,40.6,High_Intensity
17390539,23.0,male,34,167.0,71.0,8.0,85.0,39.5,Walking
17394277,17.0,female,47,176.0,67.0,4.0,87.0,38.6,Walking
17394397,38.0,female,37,163.0,59.0,8.0,92.0,39.7,Running
17396723,6.0,male,21,205.0,108.0,2.0,84.0,37.9,Walking
17396881,90.0,female,67,163.0,67.0,15.0,99.0,40.4,Running
17399312,26.0,male,32,194.0,94.0,9.0,83.0,39.6,Walking
17399526,139.0,male,22,197.0,96.0,26.0,102.0,41.0,Running
17401315,47.0,male,24,178.0,82.0,12.0,94.0,40.1,Running
17401412,3.0,male,28,184.0,79.0,1.0,86.0,37.6,Walking
17401435,45.0,female,67,173.0,70.0,8.0,96.0,39.2,Running
17401482,18.0,male,60,180.0,79.0,4.0,87.0,38.9,Walking
17403075,49.0,female,45,154.0,60.0,10.0,92.0,39.7,Running
17404107,29.0,male,38,164.0,67.0,11.0,83.0,39.6,Walking
17404782,90.0,female,32,170.0,70.0,18.0,96.0,40.3,Running
17406210,12.0,female,27,144.0,48.0,3.0,86.0,38.8,Walking
17407051,54.0,female,40,172.0,70.0,11.0,94.0,39.7,Running
17408293,41.0,male,50,197.0,96.0,9.0,88.0,39.6,Walking
17409064,14.0,female,63,169.0,68.0,3.0,87.0,38.5,Walking
17409758,17.0,male,26,198.0,95.0,5.0,88.0,39.3,Walking
17410010,167.0,male,77,176.0,82.0,23.0,99.0,40.6,Running
17411472,82.0,male,29,180.0,78.0,18.0,97.0,40.2,Running
17413442,225.0,female,60,171.0,71.0,30.0,115.0,40.9,Running
17413500,118.0,female,25,162.0,59.0,23.0,97.0,40.5,Running
17413542,226.0,male,60,170.0,71.0,30.0,108.0,40.8,Running
17414076,38.0,male,44,186.0,92.0,7.0,96.0,39.8,Running
17414734,16.0,male,48,188.0,92.0,4.0,85.0,39.1,Walking
17415559,186.0,female,75,165.0,62.0,26.0,108.0,41.1,Running
17416334,140.0,female,74,171.0,71.0,22.0,102.0,40.8,Running
17418325,165.0,male,34,178.0,80.0,26.0,107.0,40.7,Running
17418995,39.0,female,25,168.0,66.0,9.0,91.0,39.7,Running
17419235,36.0,male,25,196.0,98.0,11.0,87.0,,Walking
17420024,132.0,female,48,161.0,63.0,22.0,102.0,40.7,Running
17420315,195.0,female,43,148.0,52.0,29.0,108.0,40.5,Running
17421142,70.0,male,29,188.0,84.0,16.0,95.0,40.4,Running
17421540,241.0,male,66,182.0,86.0,27.0,113.0,40.8,Running
17422182,43.0,male,39,197.0,106.0,8.0,95.0,39.3,Running
17423388,81.0,female,52,158.0,61.0,14.0,99.0,40.2,Running
17423465,89.0,female,26,168.0,66.0,16.0,102.0,40.2,Running
17423918,6.0,male,33,187.0,93.0,2.0,,38.0,High_Intensity
17424080,215.0,male,60,187.0,92.0,25.0,112.0,40.8,Running
17424396,103.0,female,29,160.0,60.0,18.0,102.0,40.4,Running
17425584,15.0,female,77,170.0,65.0,3.0,89.0,39.0,Walking
17425749,29.0,male,67,172.0,75.0,7.0,83.0,39.4,Walking
17426264,19.0,female,37,154.0,61.0,5.0,82.0,39.5,Walking
17427205,81.0,female,67,174.0,74.0,14.0,,40.1,High_Intensity
17427449,18.0,male,51,164.0,71.0,6.0,81.0,39.4,Walking
17427527,86.0,female,28,164.0,67.0,17.0,97.0,40.2,Running
17427573,64.0,female,28,177.0,70.0,14.0,,40.0,High_Intensity
17428309,252.0,male,70,187.0,89.0,28.0,112.0,40.8,Running
17429172,130.0,male,76,184.0,90.0,17.0,101.0,40.1,Running
17430067,87.0,male,29,183.0,78.0,22.0,93.0,40.6,Running
17430401,3.0,male,46,194.0,88.0,1.0,80.0,37.6,Walking
17432080,119.0,male,79,170.0,75.0,18.0,95.0,40.6,Running
17432682,90.0,female,48,176.0,74.0,18.0,94.0,40.4,Running
17433265,13.0,male,35,192.0,94.0,4.0,84.0,38.8,Walking
17433319,8.0,female,30,175.0,67.0,2.0,85.0,38.1,Walking
17433336,72.0,male,53,175.0,73.0,14.0,94.0,40.0,Running
17433353,196.0,male,50,164.0,68.0,28.0,108.0,40.9,Running
17433377,37.0,female,48,151.0,56.0,8.0,,39.2,High_Intensity
17434461,250.0,male,37,192.0,95.0,29.0,119.0,40.7,Running
17434571,199.0,male,33,171.0,69.0,28.0,114.0,40.7,Running
17434736,127.0,male,34,206.0,103.0,22.0,100.0,40.8,Running
17434752,185.0,female,74,151.0,50.0,25.0,109.0,40.2,Running
17435060,117.0,female,65,158.0,58.0,22.0,92.0,40.8,Running
17435394,83.0,male,25,177.0,80.0,22.0,93.0,40.4,Running
17437832,70.0,male,36,173.0,75.0,16.0,94.0,40.4,Running
17438241,182.0,female,29,161.0,65.0,28.0,110.0,41.1,Running
17438788,30.0,male,41,172.0,75.0,8.0,88.0,39.7,Walking
17438830,21.0,female,76,155.0,59.0,6.0,73.0,39.2,Walking
17442379,10.0,male,24,196.0,97.0,4.0,83.0,39.3,Walking
17443069,173.0,female,31,171.0,68.0,28.0,107.0,40.7,Running
17444981,180.0,female,26,160.0,54.0,26.0,113.0,40.9,Running
17446053,17.0,male,71,190.0,88.0,5.0,75.0,38.9,Walking
17446320,84.0,female,26,184.0,79.0,15.0,104.0,40.6,Running
17446692,109.0,female,33,166.0,62.0,20.0,99.0,40.0,Running
17448185,16.0,male,70,194.0,97.0,3.0,87.0,38.7,Walking
17448700,145.0,female,23,147.0,51.0,21.0,113.0,40.5,Running
17448961,24.0,female,77,160.0,61.0,5.0,85.0,39.0,Walking
17450232,134.0,male,45,192.0,93.0,18.0,109.0,40.5,Running
17450456,159.0,male,39,189.0,90.0,27.0,101.0,40.8,Running
17451062,14.0,male,30,170.0,72.0,5.0,86.0,39.0,Walking
17451128,191.0,male,26,204.0,107.0,30.0,106.0,40.6,Running
17451888,53.0,female,40,173.0,68.0,11.0,93.0,40.1,Running
17452059,13.0,female,34,160.0,60.0,4.0,78.0,39.0,Walking
17452289,12.0,female,38,170.0,65.0,3.0,85.0,39.1,Walking
17453179,61.0,male,30,194.0,95.0,11.0,101.0,39.6,Running
17453918,21.0,male,32,162.0,65.0,6.0,91.0,39.3,Running
17454866,56.0,female,35,167.0,69.0,11.0,96.0,39.8,Running
17455237,233.0,male,73,172.0,86.0,29.0,105.0,41.1,Running
17455456,7.0,male,65,179.0,82.0,2.0,77.0,37.9,Walking
17455639,272.0,male,57,180.0,86.0,30.0,117.0,41.3,Running
17455959,28.0,male,69,184.0,83.0,5.0,91.0,39.1,Running
17455973,187.0,female,51,159.0,58.0,26.0,112.0,40.8,Running
